"Year","StateAbbr","StateDesc","LocationName","DataSource","Category","Measure","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","TotalPopulation","TotalPop18plus","LocationID","CategoryID","MeasureId","DataValueTypeID","Short_Question_Text","Geolocation"
"2023","OK","Oklahoma","Nowata","BRFSS","Health-Related Social Needs","Utility services shut-off threat in the past 12 months among adults","%","Age-adjusted prevalence","12.4",,,"10.6","14.5","9,438","7,235","40105","SOCLNEED","SHUTUTILITY","AgeAdjPrv","Utility Services Threat","POINT (-95.6173671917311 36.7984587733773)"
"2023","OK","Oklahoma","Okmulgee","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","78.6",,,"75.0","82.0","37,035","28,317","40111","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-95.9642441930867 35.6465877154505)"
"2022","OK","Oklahoma","Roger Mills","BRFSS","Prevention","Visited dentist or dental clinic in the past year among adults","%","Crude prevalence","56.9",,,"52.7","61.0","3,295","2,502","40129","PREVENT","DENTAL","CrdPrv","Dental Visit","POINT (-99.6959628680842 35.6881644912023)"
"2023","OK","Oklahoma","Comanche","BRFSS","Disability","Independent living disability among adults","%","Age-adjusted prevalence","9.7",,,"8.5","11.0","121,574","92,715","40031","DISABLT","INDEPLIVE","AgeAdjPrv","Independent Living Disability","POINT (-98.4716775335911 34.6621575837988)"
"2023","OK","Oklahoma","Pittsburg","BRFSS","Health-Related Social Needs","Housing insecurity in the past 12 months among adults","%","Crude prevalence","14.2",,,"12.0","16.6","43,479","33,556","40121","SOCLNEED","HOUSINSECU","CrdPrv","Housing Insecurity","POINT (-95.7484483900286 34.9238785325748)"
"2022","OK","Oklahoma","Kiowa","BRFSS","Health Risk Behaviors","Short sleep duration among adults","%","Crude prevalence","40.7",,,"33.6","48.2","8,398","6,366","40075","RISKBEH","SLEEP","CrdPrv","Short Sleep Duration","POINT (-98.9808976739666 34.9163225627227)"
"2023","OK","Oklahoma","Noble","BRFSS","Health Outcomes","Cancer (non-skin) or melanoma among adults","%","Crude prevalence","9.7",,,"8.7","10.8","10,832","8,403","40103","HLTHOUT","CANCER","CrdPrv","Cancer (non-skin) or Melanoma","POINT (-97.2306034414518 36.3884982575705)"
"2023","OK","Oklahoma","Pottawatomie","BRFSS","Disability","Cognitive disability among adults","%","Crude prevalence","18.4",,,"16.0","21.0","73,791","56,848","40125","DISABLT","COGNITION","CrdPrv","Cognitive Disability","POINT (-96.9484617397084 35.2066298442372)"
"2023","OK","Oklahoma","Pushmataha","BRFSS","Health Outcomes","High cholesterol among adults who have ever been screened","%","Age-adjusted prevalence","34.9",,,"30.3","39.2","10,800","8,446","40127","HLTHOUT","HIGHCHOL","AgeAdjPrv","High Cholesterol","POINT (-95.375998987891 34.416281814947)"
"2023","OK","Oklahoma","Jefferson","BRFSS","Disability","Any disability among adults","%","Crude prevalence","44.7",,,"39.5","50.0","5,347","4,030","40067","DISABLT","DISABILITY","CrdPrv","Any Disability","POINT (-97.8360732655638 34.1106274427473)"
"2023","OK","Oklahoma","Haskell","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults","%","Age-adjusted prevalence","8.9",,,"7.7","10.3","11,832","9,053","40061","HLTHOUT","COPD","AgeAdjPrv","COPD","POINT (-95.116494065308 35.224815744206)"
"2023","OK","Oklahoma","Comanche","BRFSS","Health-Related Social Needs","Utility services shut-off threat in the past 12 months among adults","%","Crude prevalence","11.8",,,"10.3","13.7","121,574","92,715","40031","SOCLNEED","SHUTUTILITY","CrdPrv","Utility Services Threat","POINT (-98.4716775335911 34.6621575837988)"
"2023","OK","Oklahoma","Payne","BRFSS","Health-Related Social Needs","Food insecurity in the past 12 months among adults","%","Age-adjusted prevalence","18.1",,,"14.8","22.1","83,352","68,128","40119","SOCLNEED","FOODINSECU","AgeAdjPrv","Food Insecurity","POINT (-96.9754479121175 36.0773135084841)"
"2023","OK","Oklahoma","Le Flore","BRFSS","Health Outcomes","Arthritis among adults","%","Age-adjusted prevalence","27.2",,,"24.1","30.4","49,596","37,373","40079","HLTHOUT","ARTHRITIS","AgeAdjPrv","Arthritis","POINT (-94.70328856369 34.9005046634998)"
"2023","OK","Oklahoma","Creek","BRFSS","Health Outcomes","Stroke among adults","%","Age-adjusted prevalence","3.3",,,"3.0","3.8","73,332","56,335","40037","HLTHOUT","STROKE","AgeAdjPrv","Stroke","POINT (-96.3708202661878 35.9025321078939)"
"2023","OK","Oklahoma","Texas","BRFSS","Health-Related Social Needs","Lack of social and emotional support among adults","%","Age-adjusted prevalence","28.0",,,"23.5","32.4","20,371","14,549","40139","SOCLNEED","EMOTIONSPT","AgeAdjPrv","Lack of Social/Emotional Support","POINT (-101.490176417065 36.7479008949604)"
"2022","OK","Oklahoma","Harmon","BRFSS","Health Outcomes","All teeth lost among adults aged >=65 years","%","Crude prevalence","22.7",,,"19.0","26.9","2,392","1,769","40057","HLTHOUT","TEETHLOST","CrdPrv","All Teeth Lost","POINT (-99.8462507485967 34.7440546602759)"
"2023","OK","Oklahoma","McClain","BRFSS","Health Risk Behaviors","Current cigarette smoking among adults","%","Crude prevalence","15.4",,,"12.4","18.5","47,072","35,436","40087","RISKBEH","CSMOKING","CrdPrv","Current Cigarette Smoking","POINT (-97.4447724910511 35.0093319713623)"
"2023","OK","Oklahoma","Logan","BRFSS","Health-Related Social Needs","Utility services shut-off threat in the past 12 months among adults","%","Crude prevalence","8.5",,,"7.0","10.1","53,029","41,523","40083","SOCLNEED","SHUTUTILITY","CrdPrv","Utility Services Threat","POINT (-97.4429757513146 35.9192456181953)"
"2023","OK","Oklahoma","Tulsa","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence","27.2",,,"24.4","30.1","682,868","513,124","40143","HLTHOUT","DEPRESSION","CrdPrv","Depression","POINT (-95.9414861647567 36.1210679646417)"
"2022","OK","Oklahoma","Washington","BRFSS","Health Risk Behaviors","Short sleep duration among adults","%","Age-adjusted prevalence","41.1",,,"34.8","47.7","53,706","40,761","40147","RISKBEH","SLEEP","AgeAdjPrv","Short Sleep Duration","POINT (-95.9043568219824 36.7152366150181)"
"2023","OK","Oklahoma","Kiowa","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Age-adjusted prevalence","34.4",,,"28.8","39.9","8,398","6,366","40075","RISKBEH","LPA","AgeAdjPrv","Physical Inactivity","POINT (-98.9808976739666 34.9163225627227)"
"2023","OK","Oklahoma","Marshall","BRFSS","Health Outcomes","Coronary heart disease among adults","%","Age-adjusted prevalence","6.9",,,"6.1","7.8","15,970","12,272","40095","HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-96.7690086748236 34.0247191513108)"
"2023","OK","Oklahoma","Haskell","BRFSS","Disability","Vision disability among adults","%","Age-adjusted prevalence","6.9",,,"6.1","7.8","11,832","9,053","40061","DISABLT","VISION","AgeAdjPrv","Vision Disability","POINT (-95.116494065308 35.224815744206)"
"2023","OK","Oklahoma","Kingfisher","BRFSS","Health-Related Social Needs","Lack of social and emotional support among adults","%","Age-adjusted prevalence","25.2",,,"21.4","29.6","15,481","11,404","40073","SOCLNEED","EMOTIONSPT","AgeAdjPrv","Lack of Social/Emotional Support","POINT (-97.9417611779196 35.9455302703201)"
"2023","OK","Oklahoma","Tillman","BRFSS","Health Outcomes","Coronary heart disease among adults","%","Age-adjusted prevalence","6.8",,,"5.9","7.7","6,869","5,259","40141","HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-98.9247342010852 34.3731144754171)"
"2022","OK","Oklahoma","Rogers","BRFSS","Health Risk Behaviors","Short sleep duration among adults","%","Crude prevalence","34.2",,,"28.9","40.1","100,248","77,057","40131","RISKBEH","SLEEP","CrdPrv","Short Sleep Duration","POINT (-95.6042495763961 36.37159098599)"
"2023","OK","Oklahoma","Marshall","BRFSS","Prevention","Taking medicine to control high blood pressure among adults with high blood pressure","%","Age-adjusted prevalence","59.1",,,"54.3","63.4","15,970","12,272","40095","PREVENT","BPMED","AgeAdjPrv","High Blood Pressure Medication","POINT (-96.7690086748236 34.0247191513108)"
"2023","OK","Oklahoma","Pushmataha","BRFSS","Health Status","Frequent physical distress among adults","%","Crude prevalence","18.9",,,"16.4","21.4","10,800","8,446","40127","HLTHSTAT","PHLTH","CrdPrv","Frequent Physical Distress","POINT (-95.375998987891 34.416281814947)"
"2023","OK","Oklahoma","Craig","BRFSS","Health Risk Behaviors","Current cigarette smoking among adults","%","Crude prevalence","22.2",,,"18.8","25.8","14,494","11,115","40035","RISKBEH","CSMOKING","CrdPrv","Current Cigarette Smoking","POINT (-95.2084350557607 36.7615458238067)"
"2023","OK","Oklahoma","Johnston","BRFSS","Health Outcomes","Diagnosed diabetes among adults","%","Age-adjusted prevalence","13.2",,,"11.4","15.1","10,216","7,851","40069","HLTHOUT","DIABETES","AgeAdjPrv","Diabetes","POINT (-96.6606399644876 34.3166975357742)"
"2023","OK","Oklahoma","Pittsburg","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence","25.0",,,"21.6","28.6","43,479","33,556","40121","HLTHOUT","DEPRESSION","CrdPrv","Depression","POINT (-95.7484483900286 34.9238785325748)"
"2022","OK","Oklahoma","Pittsburg","BRFSS","Prevention","Visited dentist or dental clinic in the past year among adults","%","Crude prevalence","52.3",,,"48.5","56.2","43,479","33,556","40121","PREVENT","DENTAL","CrdPrv","Dental Visit","POINT (-95.7484483900286 34.9238785325748)"
"2023","OK","Oklahoma","Latimer","BRFSS","Health Outcomes","High cholesterol among adults who have ever been screened","%","Crude prevalence","42.2",,,"37.7","46.6","9,526","7,375","40077","HLTHOUT","HIGHCHOL","CrdPrv","High Cholesterol","POINT (-95.2502811179092 34.8760727150762)"
"2023","OK","Oklahoma","Cimarron","BRFSS","Health Risk Behaviors","Current cigarette smoking among adults","%","Age-adjusted prevalence","13.9",,,"10.9","16.8","2,191","1,605","40025","RISKBEH","CSMOKING","AgeAdjPrv","Current Cigarette Smoking","POINT (-102.517800024169 36.7482645981398)"
"2023","OK","Oklahoma","Kay","BRFSS","Health-Related Social Needs","Loneliness among adults","%","Crude prevalence","32.3",,,"27.2","37.9","43,641","32,842","40071","SOCLNEED","LONELINESS","CrdPrv","Loneliness","POINT (-97.1442458480715 36.8180490812673)"
"2023","OK","Oklahoma","Haskell","BRFSS","Disability","Self-care disability among adults","%","Crude prevalence","5.4",,,"4.7","6.2","11,832","9,053","40061","DISABLT","SELFCARE","CrdPrv","Self-care Disability","POINT (-95.116494065308 35.224815744206)"
"2023","OK","Oklahoma","Greer","BRFSS","Health-Related Social Needs","Loneliness among adults","%","Age-adjusted prevalence","34.4",,,"28.6","40.7","5,466","4,363","40055","SOCLNEED","LONELINESS","AgeAdjPrv","Loneliness","POINT (-99.560687947098 34.9357323398987)"
"2023","OK","Oklahoma","Texas","BRFSS","Health-Related Social Needs","Received food stamps in the past 12 months among adults","%","Crude prevalence","18.8",,,"15.2","22.5","20,371","14,549","40139","SOCLNEED","FOODSTAMP","CrdPrv","Food Stamps","POINT (-101.490176417065 36.7479008949604)"
"2023","OK","Oklahoma","Jefferson","BRFSS","Health Outcomes","Current asthma among adults","%","Age-adjusted prevalence","11.8",,,"10.4","13.5","5,347","4,030","40067","HLTHOUT","CASTHMA","AgeAdjPrv","Current Asthma","POINT (-97.8360732655638 34.1106274427473)"
"2022","OK","Oklahoma","Washington","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Crude prevalence","67.1",,,"58.0","75.4","53,706","40,761","40147","PREVENT","MAMMOUSE","CrdPrv","Mammography","POINT (-95.9043568219824 36.7152366150181)"
"2023","OK","Oklahoma","McClain","BRFSS","Health-Related Social Needs","Received food stamps in the past 12 months among adults","%","Age-adjusted prevalence","11.2",,,"8.6","13.9","47,072","35,436","40087","SOCLNEED","FOODSTAMP","AgeAdjPrv","Food Stamps","POINT (-97.4447724910511 35.0093319713623)"
"2023","OK","Oklahoma","Sequoyah","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Age-adjusted prevalence","35.7",,,"30.5","41.1","40,291","30,639","40135","RISKBEH","LPA","AgeAdjPrv","Physical Inactivity","POINT (-94.7555072375447 35.4956252721085)"
"2023","OK","Oklahoma","Logan","BRFSS","Health Outcomes","Stroke among adults","%","Age-adjusted prevalence","3.0",,,"2.7","3.4","53,029","41,523","40083","HLTHOUT","STROKE","AgeAdjPrv","Stroke","POINT (-97.4429757513146 35.9192456181953)"
"2023","OK","Oklahoma","Greer","BRFSS","Prevention","Cholesterol screening among adults","%","Crude prevalence","83.4",,,"80.7","85.8","5,466","4,363","40055","PREVENT","CHOLSCREEN","CrdPrv","Cholesterol Screening","POINT (-99.560687947098 34.9357323398987)"
"2023","OK","Oklahoma","Jackson","BRFSS","Health Outcomes","Current asthma among adults","%","Age-adjusted prevalence","11.1",,,"9.7","12.6","24,669","18,482","40065","HLTHOUT","CASTHMA","AgeAdjPrv","Current Asthma","POINT (-99.4156033926378 34.588117482182)"
"2023","OK","Oklahoma","Haskell","BRFSS","Health Outcomes","Diagnosed diabetes among adults","%","Crude prevalence","15.4",,,"13.2","17.6","11,832","9,053","40061","HLTHOUT","DIABETES","CrdPrv","Diabetes","POINT (-95.116494065308 35.224815744206)"
"2023","OK","Oklahoma","Osage","BRFSS","Health Status","Frequent physical distress among adults","%","Age-adjusted prevalence","14.0",,,"12.3","15.9","46,130","36,541","40113","HLTHSTAT","PHLTH","AgeAdjPrv","Frequent Physical Distress","POINT (-96.3986287125622 36.6293205583232)"
"2023","OK","Oklahoma","Cimarron","BRFSS","Health Outcomes","Coronary heart disease among adults","%","Age-adjusted prevalence","5.6",,,"4.9","6.4","2,191","1,605","40025","HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-102.517800024169 36.7482645981398)"
"2023","OK","Oklahoma","Greer","BRFSS","Disability","Hearing disability among adults","%","Crude prevalence","9.6",,,"8.4","10.8","5,466","4,363","40055","DISABLT","HEARING","CrdPrv","Hearing Disability","POINT (-99.560687947098 34.9357323398987)"
"2023","OK","Oklahoma","Ottawa","BRFSS","Disability","Vision disability among adults","%","Crude prevalence","7.8",,,"6.9","8.8","30,287","22,537","40115","DISABLT","VISION","CrdPrv","Vision Disability","POINT (-94.8106076020458 36.8356615128431)"
"2023","OK","Oklahoma","Tulsa","BRFSS","Disability","Hearing disability among adults","%","Age-adjusted prevalence","7.8",,,"6.9","8.7","682,868","513,124","40143","DISABLT","HEARING","AgeAdjPrv","Hearing Disability","POINT (-95.9414861647567 36.1210679646417)"
"2022","OK","Oklahoma","Marshall","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Age-adjusted prevalence","65.3",,,"55.7","74.2","15,970","12,272","40095","PREVENT","MAMMOUSE","AgeAdjPrv","Mammography","POINT (-96.7690086748236 34.0247191513108)"
"2023","OK","Oklahoma","Stephens","BRFSS","Disability","Cognitive disability among adults","%","Age-adjusted prevalence","18.7",,,"16.0","21.5","44,014","33,994","40137","DISABLT","COGNITION","AgeAdjPrv","Cognitive Disability","POINT (-97.8514902603773 34.4856199944378)"
"2023","OK","Oklahoma","Washita","BRFSS","Health-Related Social Needs","Loneliness among adults","%","Crude prevalence","32.0",,,"26.8","37.9","10,736","8,159","40149","SOCLNEED","LONELINESS","CrdPrv","Loneliness","POINT (-98.9923791380001 35.2905012989551)"
"2023","OK","Oklahoma","Roger Mills","BRFSS","Disability","Vision disability among adults","%","Age-adjusted prevalence","5.7",,,"5.0","6.5","3,295","2,502","40129","DISABLT","VISION","AgeAdjPrv","Vision Disability","POINT (-99.6959628680842 35.6881644912023)"
"2023","OK","Oklahoma","Kay","BRFSS","Health-Related Social Needs","Lack of social and emotional support among adults","%","Age-adjusted prevalence","25.6",,,"21.6","29.9","43,641","32,842","40071","SOCLNEED","EMOTIONSPT","AgeAdjPrv","Lack of Social/Emotional Support","POINT (-97.1442458480715 36.8180490812673)"
"2023","OK","Oklahoma","Seminole","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","37.9",,,"32.3","43.6","23,565","17,848","40133","RISKBEH","LPA","CrdPrv","Physical Inactivity","POINT (-96.6156537381723 35.1680593598838)"
"2023","OK","Oklahoma","Delaware","BRFSS","Prevention","Current lack of health insurance among adults aged 18-64 years","%","Age-adjusted prevalence","11.6",,,"9.4","14.0","41,703","33,484","40041","PREVENT","ACCESS2","AgeAdjPrv","Health Insurance","POINT (-94.8025161516535 36.4082128143741)"
"2023","OK","Oklahoma","Mayes","BRFSS","Health Status","Frequent physical distress among adults","%","Age-adjusted prevalence","15.6",,,"13.7","17.5","39,889","30,559","40097","HLTHSTAT","PHLTH","AgeAdjPrv","Frequent Physical Distress","POINT (-95.2306650873753 36.3019893623476)"
"2023","OK","Oklahoma","Comanche","BRFSS","Health Outcomes","High blood pressure among adults","%","Age-adjusted prevalence","37.7",,,"34.1","41.5","121,574","92,715","40031","HLTHOUT","BPHIGH","AgeAdjPrv","High Blood Pressure","POINT (-98.4716775335911 34.6621575837988)"
"2023","OK","Oklahoma","Payne","BRFSS","Disability","Independent living disability among adults","%","Crude prevalence","9.4",,,"7.8","11.2","83,352","68,128","40119","DISABLT","INDEPLIVE","CrdPrv","Independent Living Disability","POINT (-96.9754479121175 36.0773135084841)"
"2023","OK","Oklahoma","Pittsburg","BRFSS","Health-Related Social Needs","Received food stamps in the past 12 months among adults","%","Age-adjusted prevalence","17.9",,,"14.6","21.5","43,479","33,556","40121","SOCLNEED","FOODSTAMP","AgeAdjPrv","Food Stamps","POINT (-95.7484483900286 34.9238785325748)"
"2023","OK","Oklahoma","Texas","BRFSS","Health Status","Frequent physical distress among adults","%","Age-adjusted prevalence","14.9",,,"13.0","16.9","20,371","14,549","40139","HLTHSTAT","PHLTH","AgeAdjPrv","Frequent Physical Distress","POINT (-101.490176417065 36.7479008949604)"
"2023","OK","Oklahoma","McIntosh","BRFSS","Health Risk Behaviors","Binge drinking among adults","%","Crude prevalence","12.0",,,"9.7","14.6","19,603","15,584","40091","RISKBEH","BINGE","CrdPrv","Binge Drinking","POINT (-95.6667724737982 35.3737043637911)"
"2022","OK","Oklahoma","Cotton","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Age-adjusted prevalence","67.5",,,"58.0","75.5","5,427","4,179","40033","PREVENT","MAMMOUSE","AgeAdjPrv","Mammography","POINT (-98.3721992106375 34.2900586392925)"
"2023","OK","Oklahoma","Jackson","BRFSS","Prevention","Cholesterol screening among adults","%","Crude prevalence","83.3",,,"80.7","85.6","24,669","18,482","40065","PREVENT","CHOLSCREEN","CrdPrv","Cholesterol Screening","POINT (-99.4156033926378 34.588117482182)"
"2023","OK","Oklahoma","Nowata","BRFSS","Health-Related Social Needs","Food insecurity in the past 12 months among adults","%","Crude prevalence","20.2",,,"17.1","23.8","9,438","7,235","40105","SOCLNEED","FOODINSECU","CrdPrv","Food Insecurity","POINT (-95.6173671917311 36.7984587733773)"
"2023","OK","Oklahoma","Cimarron","BRFSS","Health Status","Fair or poor self-rated health status among adults","%","Crude prevalence","20.5",,,"17.0","24.3","2,191","1,605","40025","HLTHSTAT","GHLTH","CrdPrv","General Health","POINT (-102.517800024169 36.7482645981398)"
"2023","OK","Oklahoma","Grady","BRFSS","Health Risk Behaviors","Binge drinking among adults","%","Age-adjusted prevalence","16.1",,,"13.2","19.2","57,375","44,065","40051","RISKBEH","BINGE","AgeAdjPrv","Binge Drinking","POINT (-97.8841663460881 35.0166148085145)"
"2023","OK","Oklahoma","Harper","BRFSS","Health-Related Social Needs","Food insecurity in the past 12 months among adults","%","Age-adjusted prevalence","18.8",,,"15.3","22.8","3,190","2,450","40059","SOCLNEED","FOODINSECU","AgeAdjPrv","Food Insecurity","POINT (-99.6673226920585 36.7888259275223)"
"2023","OK","Oklahoma","Delaware","BRFSS","Health Outcomes","Stroke among adults","%","Crude prevalence","5.3",,,"4.7","5.9","41,703","33,484","40041","HLTHOUT","STROKE","CrdPrv","Stroke","POINT (-94.8025161516535 36.4082128143741)"
"2023","OK","Oklahoma","Roger Mills","BRFSS","Disability","Self-care disability among adults","%","Crude prevalence","4.7",,,"4.0","5.5","3,295","2,502","40129","DISABLT","SELFCARE","CrdPrv","Self-care Disability","POINT (-99.6959628680842 35.6881644912023)"
"2023","OK","Oklahoma","Noble","BRFSS","Health Outcomes","Stroke among adults","%","Crude prevalence","4.1",,,"3.6","4.7","10,832","8,403","40103","HLTHOUT","STROKE","CrdPrv","Stroke","POINT (-97.2306034414518 36.3884982575705)"
"2023","OK","Oklahoma","Stephens","BRFSS","Health-Related Social Needs","Housing insecurity in the past 12 months among adults","%","Age-adjusted prevalence","14.6",,,"12.2","17.2","44,014","33,994","40137","SOCLNEED","HOUSINSECU","AgeAdjPrv","Housing Insecurity","POINT (-97.8514902603773 34.4856199944378)"
"2022","OK","Oklahoma","Oklahoma","BRFSS","Health Risk Behaviors","Short sleep duration among adults","%","Crude prevalence","36.0",,,"32.3","40.0","808,866","605,014","40109","RISKBEH","SLEEP","CrdPrv","Short Sleep Duration","POINT (-97.4071852848576 35.5514988566603)"
"2023","OK","Oklahoma","Nowata","BRFSS","Health-Related Social Needs","Lack of reliable transportation in the past 12 months among adults","%","Age-adjusted prevalence","11.5",,,"10.0","13.4","9,438","7,235","40105","SOCLNEED","LACKTRPT","AgeAdjPrv","Transportation Barriers","POINT (-95.6173671917311 36.7984587733773)"
"2022","OK","Oklahoma","Sequoyah","BRFSS","Prevention","Visited dentist or dental clinic in the past year among adults","%","Age-adjusted prevalence","48.6",,,"44.7","52.4","40,291","30,639","40135","PREVENT","DENTAL","AgeAdjPrv","Dental Visit","POINT (-94.7555072375447 35.4956252721085)"
"2022","OK","Oklahoma","Greer","BRFSS","Health Outcomes","All teeth lost among adults aged >=65 years","%","Age-adjusted prevalence","21.1",,,"17.4","25.1","5,466","4,363","40055","HLTHOUT","TEETHLOST","AgeAdjPrv","All Teeth Lost","POINT (-99.560687947098 34.9357323398987)"
"2023","OK","Oklahoma","Nowata","BRFSS","Health Outcomes","Cancer (non-skin) or melanoma among adults","%","Age-adjusted prevalence","7.0",,,"6.3","7.8","9,438","7,235","40105","HLTHOUT","CANCER","AgeAdjPrv","Cancer (non-skin) or Melanoma","POINT (-95.6173671917311 36.7984587733773)"
"2023","OK","Oklahoma","Stephens","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","34.3",,,"29.1","39.6","44,014","33,994","40137","RISKBEH","LPA","CrdPrv","Physical Inactivity","POINT (-97.8514902603773 34.4856199944378)"
"2023","OK","Oklahoma","Cimarron","BRFSS","Health Risk Behaviors","Binge drinking among adults","%","Crude prevalence","12.6",,,"10.1","15.2","2,191","1,605","40025","RISKBEH","BINGE","CrdPrv","Binge Drinking","POINT (-102.517800024169 36.7482645981398)"
"2023","OK","Oklahoma","Jefferson","BRFSS","Prevention","Cholesterol screening among adults","%","Age-adjusted prevalence","80.5",,,"77.7","83.4","5,347","4,030","40067","PREVENT","CHOLSCREEN","AgeAdjPrv","Cholesterol Screening","POINT (-97.8360732655638 34.1106274427473)"
"2023","OK","Oklahoma","Pontotoc","BRFSS","Health Outcomes","High cholesterol among adults who have ever been screened","%","Crude prevalence","38.1",,,"33.8","42.3","38,396","28,720","40123","HLTHOUT","HIGHCHOL","CrdPrv","High Cholesterol","POINT (-96.6840015218125 34.7283176992879)"
"2023","OK","Oklahoma","McCurtain","BRFSS","Health Outcomes","Diagnosed diabetes among adults","%","Age-adjusted prevalence","13.3",,,"11.5","15.3","30,660","22,566","40089","HLTHOUT","DIABETES","AgeAdjPrv","Diabetes","POINT (-94.7715433530393 34.1163901296428)"
"2023","OK","Oklahoma","Lincoln","BRFSS","Disability","Vision disability among adults","%","Crude prevalence","6.4",,,"5.6","7.3","34,562","26,523","40081","DISABLT","VISION","CrdPrv","Vision Disability","POINT (-96.8809102714908 35.7030440513978)"
"2023","OK","Oklahoma","Mayes","BRFSS","Health Risk Behaviors","Current cigarette smoking among adults","%","Crude prevalence","20.3",,,"17.1","23.5","39,889","30,559","40097","RISKBEH","CSMOKING","CrdPrv","Current Cigarette Smoking","POINT (-95.2306650873753 36.3019893623476)"
"2023","OK","Oklahoma","Stephens","BRFSS","Disability","Any disability among adults","%","Crude prevalence","41.8",,,"36.8","46.6","44,014","33,994","40137","DISABLT","DISABILITY","CrdPrv","Any Disability","POINT (-97.8514902603773 34.4856199944378)"
"2023","OK","Oklahoma","Pontotoc","BRFSS","Prevention","Taking medicine to control high blood pressure among adults with high blood pressure","%","Crude prevalence","75.4",,,"72.6","78.0","38,396","28,720","40123","PREVENT","BPMED","CrdPrv","High Blood Pressure Medication","POINT (-96.6840015218125 34.7283176992879)"
"2023","OK","Oklahoma","Noble","BRFSS","Health Outcomes","Obesity among adults","%","Age-adjusted prevalence","41.8",,,"33.6","50.3","10,832","8,403","40103","HLTHOUT","OBESITY","AgeAdjPrv","Obesity","POINT (-97.2306034414518 36.3884982575705)"
"2022","OK","Oklahoma","Murray","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Age-adjusted prevalence","66.9",,,"57.6","75.3","13,754","10,683","40099","PREVENT","MAMMOUSE","AgeAdjPrv","Mammography","POINT (-97.068009831501 34.4823513481281)"
"2022","OK","Oklahoma","Okfuskee","BRFSS","Prevention","Colorectal cancer screening among adults aged 45–75 years","%","Crude prevalence","54.0",,,"48.3","59.8","11,300","8,773","40107","PREVENT","COLON_SCREEN","CrdPrv","Colorectal Cancer Screening","POINT (-96.3229765670067 35.4655066007963)"
"2023","OK","Oklahoma","Stephens","BRFSS","Health Status","Frequent mental distress among adults","%","Age-adjusted prevalence","19.6",,,"17.1","22.1","44,014","33,994","40137","HLTHSTAT","MHLTH","AgeAdjPrv","Frequent Mental Distress","POINT (-97.8514902603773 34.4856199944378)"
"2023","OK","Oklahoma","Pittsburg","BRFSS","Health-Related Social Needs","Lack of reliable transportation in the past 12 months among adults","%","Crude prevalence","10.3",,,"8.8","11.8","43,479","33,556","40121","SOCLNEED","LACKTRPT","CrdPrv","Transportation Barriers","POINT (-95.7484483900286 34.9238785325748)"
"2023","OK","Oklahoma","Ottawa","BRFSS","Health Outcomes","High cholesterol among adults who have ever been screened","%","Age-adjusted prevalence","34.2",,,"29.4","38.8","30,287","22,537","40115","HLTHOUT","HIGHCHOL","AgeAdjPrv","High Cholesterol","POINT (-94.8106076020458 36.8356615128431)"
"2023","OK","Oklahoma","Kingfisher","BRFSS","Prevention","Current lack of health insurance among adults aged 18-64 years","%","Age-adjusted prevalence","12.5",,,"10.0","15.3","15,481","11,404","40073","PREVENT","ACCESS2","AgeAdjPrv","Health Insurance","POINT (-97.9417611779196 35.9455302703201)"
"2023","OK","Oklahoma","Cleveland","BRFSS","Disability","Mobility disability among adults","%","Crude prevalence","13.5",,,"11.5","15.6","301,193","240,814","40027","DISABLT","MOBILITY","CrdPrv","Mobility Disability","POINT (-97.3263165055223 35.2025439402736)"
"2023","OK","Oklahoma","Hughes","BRFSS","Health-Related Social Needs","Food insecurity in the past 12 months among adults","%","Crude prevalence","24.2",,,"20.4","28.2","13,436","10,505","40063","SOCLNEED","FOODINSECU","CrdPrv","Food Insecurity","POINT (-96.2502172739185 35.0483785704496)"
"2023","OK","Oklahoma","Pawnee","BRFSS","Disability","Hearing disability among adults","%","Crude prevalence","11.0",,,"9.7","12.3","15,864","12,110","40117","DISABLT","HEARING","CrdPrv","Hearing Disability","POINT (-96.6992083052146 36.3167919210442)"
